2012-03-01,7979.74
2012-02-29,7982.0
2012-02-28,7971.99
2012-02-27,7976.04
2012-02-24,7994.23
2012-02-23,7999.03
2012-02-22,8003.89
2012-02-21,7995.62
2012-02-20,7995.24
2012-02-17,8000.14
2012-02-16,8000.5
2012-02-15,8001.49
2012-02-14,8012.22
2012-02-13,8016.82
2012-02-10,8009.3
2012-02-09,8008.45
2012-02-08,8008.26
2012-02-07,8005.85
2012-02-06,8002.8
2012-02-03,7996.7
2012-02-02,7992.27
2012-02-01,7982.81
2012-01-31,7962.07
2012-01-30,7968.75
2012-01-27,8003.55
2012-01-26,8001.84
2012-01-25,8001.84
2012-01-24,7993.56
2012-01-23,7996.57
2012-01-20,8018.72
2012-01-19,8017.37
2012-01-18,8030.56
2012-01-17,8068.81
2012-01-16,8061.98
2012-01-13,8020.39
2012-01-12,8019.43
2012-01-11,8031.89
2012-01-10,8060.26
2012-01-09,8057.05
2012-01-06,8029.67
2012-01-05,8024.54
2012-01-04,8016.72
2012-01-03,8014.1
2012-01-02,8015.31
2011-12-30,8023.43
2011-12-29,8023.8
2011-12-28,8025.76
2011-12-27,8022.59
2011-12-26,8022.59
2011-12-23,8013.98
2011-12-22,8014.84
2011-12-21,8012.43
2011-12-20,8007.26
2011-12-19,8008.76
2011-12-16,8009.55
2011-12-15,8007.65
2011-12-14,8015.62
2011-12-13,8025.26
2011-12-12,8020.83
2011-12-09,8012.32
2011-12-08,8014.19
2011-12-07,8028.69
2011-12-06,8060.9
2011-12-05,8044.01
2011-12-02,8012.34
2011-12-01,8039.42
2011-11-30,8038.38
2011-11-29,8019.03
2011-11-28,8018.89
2011-11-25,8014.66
2011-11-24,8016.63
2011-11-23,8024.09
2011-11-22,8043.77
2011-11-21,8040.48
2011-11-18,8016.23
2011-11-17,8010.57
2011-11-16,7995.95
2011-11-15,7971.57
2011-11-14,7985.45
2011-11-11,8008.74
2011-11-10,8009.8
2011-11-09,8017.23
2011-11-08,8031.94
2011-11-07,8024.92
2011-11-04,8014.63
2011-11-03,8027.32
2011-11-02,8030.18
2011-11-01,8012.45
2011-10-31,8014.0
2011-10-28,8009.86
2011-10-27,8010.78
2011-10-26,7995.8
2011-10-25,7952.33
2011-10-24,7963.04
2011-10-21,8019.5
2011-10-20,8018.97
2011-10-19,8007.96
2011-10-18,7985.28
2011-10-17,7992.31
2011-10-14,8011.69
2011-10-13,8006.78
2011-10-12,8010.78
2011-10-11,8003.36
2011-10-10,8016.8
2011-10-07,8003.0
2011-10-06,7988.71
2011-10-05,8022.08
2011-10-04,8016.25
2011-10-03,8015.56
2011-09-30,8015.08
2011-09-29,8012.94
2011-09-28,8009.06
2011-09-27,7999.18
2011-09-26,8002.79
2011-09-23,8017.45
2011-09-22,8016.24
2011-09-21,8012.35
2011-09-20,8011.8
2011-09-19,8012.76
2011-09-16,8013.3
2011-09-15,8012.95
2011-09-14,8038.34
2011-09-13,8072.72
2011-09-12,8046.64
2011-09-09,8013.63
2011-09-08,8013.78
2011-09-07,8014.5
2011-09-06,8032.96
2011-09-05,8029.68
2011-09-02,8009.52
2011-09-01,8007.83
2011-08-31,8001.28
2011-08-30,7980.21
2011-08-29,7986.53
2011-08-26,8010.65
2011-08-25,8011.5
2011-08-24,7999.27
2011-08-23,7971.46
2011-08-22,7976.39
2011-08-19,8002.33
2011-08-18,7980.5
2011-08-17,7965.65
2011-08-16,7986.25
2011-08-15,8007.88
2011-08-12,8006.58
2011-08-11,8002.19
2011-08-10,7992.16
2011-08-09,7952.77
2011-08-08,7966.36
2011-08-05,8001.42
2011-08-04,7988.58
2011-08-03,7986.38
2011-08-02,7948.66
2011-08-01,7971.11
2011-07-29,8027.18
2011-07-28,8009.69
2011-07-27,8011.46
2011-07-26,8029.63
2011-07-25,8023.76
2011-07-22,8015.43
2011-07-21,8022.78
2011-07-20,8022.31
2011-07-19,8016.07
2011-07-18,8018.17
2011-07-15,8025.74
2011-07-14,8033.89
2011-07-13,8045.93
2011-07-12,8041.0
2011-07-11,8031.18
2011-07-08,8029.56
2011-07-07,8027.91
2011-07-06,8021.66
2011-07-05,8016.46
2011-07-04,8024.36
2011-07-01,8023.81
2011-06-30,8024.89
2011-06-29,8028.89
2011-06-28,8036.75
2011-06-27,8037.36
2011-06-24,8031.09
2011-06-23,8021.79
2011-06-22,8019.47
2011-06-21,8026.15
2011-06-20,8019.79
2011-06-17,8024.31
2011-06-16,8023.23
2011-06-15,8028.39
2011-06-14,8059.77
2011-06-13,8052.18
2011-06-10,8017.15
2011-06-09,8016.78
2011-06-08,8004.12
2011-06-07,7984.95
2011-06-06,8006.19
2011-06-03,8024.48
2011-06-02,8028.08
2011-06-01,8020.27
2011-05-31,7996.5
2011-05-30,8002.79
2011-05-27,8032.77
2011-05-26,8033.81
2011-05-25,8041.02
2011-05-24,8063.24
